disease,mean_r,mean_g,mean_b,stddev_r,stddev_g,stddev_b,contrast,correlation,inverse_difference_moments,entropy,Energy,yellow_ratio,skewness_x,skewness_y,kurtosis_x,kurtosis_y
9,25.66352844,41.06704712,25.33015442,37.74522834,57.13230871,36.73711381,162.5274526,0.965908147,0.607701391,6.721436662,0.530850965,0,0.027644318,-0.468756122,2.109344641,2.604588995
2,54.36222839,65.58100891,49.07618713,60.7735997,72.85521082,55.12857987,165.4441777,0.981683005,0.546870964,7.089588603,0.47473506,0,0.167513682,-0.218467867,2.129515064,2.029857953
3,15.38806152,22.69822693,12.29841614,27.90251377,37.21394494,22.55875875,57.20333179,0.973113297,0.71290967,5.201689567,0.603139191,0,-0.025940886,-0.334021623,1.878306301,2.127872891
4,15.09507751,21.24801636,13.76641846,29.05814572,39.03987914,26.72669105,84.68307739,0.964659282,0.745255778,4.424145014,0.694705742,0,-0.000208,-0.099510675,1.93789502,1.962342438
2,44.93946838,53.38320923,39.15985107,58.49511997,68.93103673,51.04265163,137.4443439,0.983125509,0.624009161,6.171577439,0.546568242,0,0.027989951,-0.090047503,2.241991855,2.289782886
4,14.30606079,21.48492432,11.29675293,29.58673407,43.00369905,23.84440234,74.43015832,0.972366897,0.777955837,3.890947585,0.733058866,0,-0.059822363,-0.094514456,2.082389301,2.12307926
0,29.18696594,47.4924469,33.35263062,33.81904516,50.64833541,37.50632773,118.599773,0.969221995,0.526132978,7.896307826,0.4021555,0,0.175299513,-0.15509869,2.135658565,1.976956371
0,40.26028442,60.78012085,45.5602417,42.89009457,62.19027352,47.82397294,164.1895341,0.972548144,0.4924797,8.123053085,0.408490569,0,-0.190257983,-0.115324306,2.103036338,2.216063618
6,24.97537231,36.36798096,18.68074036,41.85548575,57.23702466,33.91176671,305.8788466,0.93828268,0.665530694,5.814471825,0.620000199,0,-0.17582259,-0.191727516,2.164491256,2.13635954
0,40.64952087,60.26879883,42.13006592,41.30263732,58.86135801,42.19165006,158.3256975,0.9701569,0.47457451,8.248132507,0.391170124,0,0.107239248,-0.07010744,2.138635547,2.015365783
3,18.92692566,30.41712952,18.59524536,30.00911702,43.07162329,28.31795073,210.593642,0.923943347,0.612193361,6.509737329,0.542465579,0,-0.255828888,-0.380305414,1.905121641,2.405656914
1,25.19412231,33.89331055,19.04309082,42.74984302,55.71327266,34.87233542,127.913381,0.973610737,0.678684548,5.689256353,0.602068948,0,0.449767187,-0.343247549,2.558403492,2.021984237
6,17.44862366,29.20300293,16.13276672,31.96418021,50.28432514,29.56179281,165.3097851,0.95391545,0.713335527,4.98373695,0.662287312,0,-0.115093392,-0.149686717,2.268721815,2.222063294
1,32.00016785,47.30360413,37.27510071,44.18592894,60.42453343,51.40925102,227.6067575,0.961578154,0.554830032,7.626969749,0.476694139,0,-0.261959517,-0.07152093,2.447529073,2.020870251
7,35.77322388,49.30455017,35.53735352,48.85912448,65.20933165,49.1882719,226.9126928,0.966801221,0.589770564,6.917970239,0.528686674,0,0.161659314,-0.161261992,2.095550748,2.281192983
9,18.74641418,30.78370667,20.68319702,33.31181398,48.73686895,33.33345481,120.5545529,0.966097467,0.667131306,5.853246937,0.600220668,0,-0.030415179,-0.473315702,2.049130378,2.669561298
9,29.09423828,41.83268738,23.150177,42.84073152,57.37194795,33.71274663,202.1835328,0.95974111,0.606099503,6.673390223,0.55501671,0,0.161326916,-0.182846999,2.102021484,2.168397608
1,28.39782715,38.54446411,28.3757019,36.02901092,46.45498356,36.09350384,207.2469775,0.941352286,0.50215198,8.163830349,0.404211841,0,-0.25000001,-0.186937075,2.336690431,1.86600893
7,36.98310852,50.69181824,32.96588135,47.2292962,62.04327097,43.38791919,246.3125912,0.959879283,0.548318761,7.61570798,0.469369415,0,0.044556372,-0.2480142,2.200885494,2.160220846
9,27.12710571,40.04875183,22.44258118,42.96057934,59.08864532,36.40651823,191.4121321,0.963924424,0.632491508,6.351692483,0.572611003,0,-0.058628627,-0.133434626,1.99357711,2.174311264
0,37.83216858,56.49719238,42.7093811,41.78561272,61.02127623,48.0760155,119.706829,0.979216723,0.53044134,7.652851301,0.432484238,0,-0.07482899,-0.322551331,2.243279709,2.201406194
6,28.41670227,39.86831665,24.12341309,43.40115901,57.78839837,38.68736942,253.106103,0.951772504,0.627349422,6.404336179,0.570732447,0,0.106637396,-0.191446326,2.110056326,2.110379129
8,12.75950623,20.93269348,10.94345093,28.20526918,43.27108376,24.19560967,140.0987592,0.947399284,0.759434246,4.377866238,0.697896859,0,0.181439856,-0.176191004,2.03523649,2.376496792
9,21.17224121,30.32896423,21.63900757,36.92925443,47.7067229,34.55435049,207.0118942,0.943432243,0.637138403,6.298711873,0.57871114,0,0.484591488,-0.101086593,2.228637284,1.944961397
7,32.3263092,47.95950317,33.43075562,41.77659132,58.16324013,42.97203215,229.4972124,0.956589956,0.546342664,7.558668784,0.471250563,0,-0.1458961,-0.289472633,2.183410907,2.074883849
7,30.66677856,42.11222839,32.6468811,43.21410192,57.66578083,45.77758726,202.488735,0.962537196,0.613324033,6.513040902,0.548995399,0,-0.098482455,-0.215362661,2.254934565,2.16948729
1,36.29072571,38.38739014,24.35679626,50.40044112,52.56039195,34.4423683,252.4957271,0.948919764,0.576213235,7.094910729,0.510565835,0,-0.109347255,-0.007829949,2.179987286,2.019980702
2,43.59664917,55.30319214,40.20838928,52.50732949,66.12371808,48.50372599,97.66193615,0.986458399,0.602511973,6.299281168,0.512840396,0,-0.061009321,-0.191015042,2.12712551,2.066951703
6,24.36128235,35.42550659,24.35574341,38.50112456,55.0238097,38.3921139,112.5322443,0.97577139,0.688219297,5.212879155,0.626001023,0,-0.010856438,-0.302138864,2.170740397,2.22764657
4,22.88105774,31.33105469,16.20181274,40.56519446,53.78527461,30.08653566,88.80028982,0.979900588,0.722786287,4.825338836,0.666355403,0,-0.213994472,0.010665802,2.436525893,1.86346946
3,26.52311707,37.48849487,28.38647461,41.27562625,56.62845954,43.70406164,163.2436685,0.967970238,0.649882586,5.947863607,0.586836444,0,-0.290263276,0.065658332,2.004581097,2.058552007
6,31.63853455,40.59693909,27.75788879,50.01348638,60.8875464,46.19925383,309.9625622,0.95040628,0.630784154,6.453412735,0.57751459,0,0.066563992,-0.181861771,2.097964417,2.148125139
9,19.03814697,27.59719849,12.30441284,37.93679344,50.85795782,24.63204467,126.124054,0.967085711,0.734374163,4.736904422,0.683732407,0,0.238401784,-0.232281345,2.088083678,1.969384958
9,26.84043884,39.78559875,27.96357727,37.75762064,52.26300156,38.59133067,117.3367924,0.972602986,0.57879089,7.223177861,0.492702378,0,-0.066938553,0.190198661,2.059405589,2.265102851
9,29.73738098,47.14807129,28.95991516,39.34677169,59.08139128,37.6630022,177.760487,0.965162254,0.570076126,7.19907735,0.487626219,0,-0.239810052,-0.379378824,2.365822029,2.261478215
6,16.46907043,28.0899353,22.40460205,32.84769999,48.57058518,40.30148673,319.0632281,0.912786236,0.683120036,5.598980516,0.635598653,0,-0.014454687,-0.175921528,2.271879539,2.224607652
5,26.05285645,45.50802612,26.03396606,37.00956827,61.30067207,36.86132484,120.4320886,0.976909767,0.630085904,6.254004639,0.552680727,0,-0.086422445,-0.122942029,2.260313476,2.144842281
4,26.36610413,41.6374054,26.18995667,38.6516387,56.37327322,37.29749526,172.6512189,0.963653362,0.600212583,6.764440721,0.529319982,0,0.063668374,-0.103812057,2.059908528,2.014079388
3,11.31616211,18.38664246,9.728912354,22.03757567,33.95926512,18.39360998,40.8499551,0.974738048,0.742163353,4.5512275,0.657129503,0,0.513219242,0.606573663,2.140779623,2.244146042
3,34.34648132,52.37588501,37.6807251,46.30180525,62.35320951,47.92630347,276.0887913,0.955391553,0.524017463,8.041674892,0.446865023,0,0.088654373,-0.038734382,2.322081316,2.317018732
9,24.94915771,36.51992798,25.21148682,39.83477047,53.93597657,38.59163883,177.3135633,0.961269624,0.615069412,6.77325399,0.534479628,0,0.192819356,-0.1534862,1.996750534,2.161896613
0,42.30239868,60.60945129,40.08581543,49.62439596,69.32599455,47.47808804,173.9566507,0.976531865,0.534530568,7.656726826,0.44496714,0,0.017453485,-0.236200681,2.116076355,2.238376821
2,45.61582947,54.15841675,37.22015381,57.36436064,66.47236154,49.13204317,473.7242942,0.937870606,0.537706322,7.798707095,0.481275914,0,-0.229026846,-0.274815146,2.087710909,2.174165636
7,51.8664856,66.82301331,50.90888977,57.21262226,70.79575382,56.28059132,386.1201951,0.954314524,0.470415304,8.754323052,0.399845578,0,0.286210001,-0.099965573,2.145481426,2.195153058
9,19.76109314,31.34277344,18.86705017,35.78503887,51.71065628,33.38651528,211.8671303,0.946877479,0.671548577,5.75101989,0.615633972,0,-0.249310159,0.18006579,2.30469413,2.11123398
3,122.9324951,136.385437,114.2029572,23.60155389,30.6849789,29.63498631,101.3922953,0.922411815,0.216300493,11.42975039,0.027847841,1.53E-05,-0.113460657,0.074333085,1.798172517,1.78189775
3,55.66067505,76.2520752,43.26924133,44.7985815,52.03596071,37.68668502,121.0030534,0.973377533,0.338616497,10.58946321,0.183607923,2.01E-05,-0.34369443,0.005199084,2.277296499,1.994674543
6,60.28643799,82.89962769,59.13790894,52.17480563,63.00167454,53.48840086,363.8591515,0.946015494,0.33902567,10.33172525,0.274201549,2.18E-05,-0.085223739,0.076012535,1.78920448,1.829106205
4,83.0451355,98.18690491,71.72067261,63.20295316,69.87488793,68.06482329,191.8616484,0.978428255,0.375425843,9.91964132,0.240144482,2.19E-05,-0.010406624,0.564778904,1.939893005,2.375462905
0,44.47120667,71.96598816,40.73556519,40.34397762,58.7555502,38.06446537,154.2669879,0.969679138,0.400745186,9.566190179,0.271397871,2.38E-05,0.132852288,-0.27125917,1.936402823,1.967298988
3,70.87355042,89.04000854,64.94094849,61.40350328,74.1331936,58.53680533,253.8011949,0.972699272,0.395108572,9.780606859,0.296826157,2.40E-05,0.041172565,-0.054500951,2.120782265,1.953054232
1,54.5297699,71.17764282,40.84907532,47.11912956,57.99060849,35.32254813,226.4382691,0.957519076,0.366572892,9.810823481,0.270279036,2.41E-05,-0.077797096,-0.205512938,2.156371233,2.034652845
3,72.52296448,92.30592346,61.04495239,63.63826728,78.15258298,56.97096257,286.8732712,0.971519238,0.389488633,9.76349044,0.302920298,2.47E-05,-0.181587518,-0.238227326,1.938034136,2.07422631
0,38.6479187,61.08354187,38.94921875,38.68611442,55.93756705,37.97225923,145.4951866,0.968929036,0.438143525,8.998535832,0.328110083,2.61E-05,0.092518618,-0.179560858,2.245188052,2.068765177
0,43.50892639,68.23445129,40.65725708,40.95560429,60.73167572,39.58155406,150.9785494,0.972123154,0.437882696,8.907891107,0.329016222,2.61E-05,-0.188861542,-0.074868999,2.072666312,2.022799156
0,37.96159363,57.96290588,35.80879211,38.52523895,53.46820476,35.14601,166.7117825,0.961161222,0.440607917,8.874695274,0.336768265,2.66E-05,-0.077624029,-0.091529174,1.91048067,1.979832871
3,49.99597168,69.12234497,50.30023193,51.68554255,66.94057358,51.24839261,267.130842,0.963248437,0.428751252,9.305977816,0.345305304,2.69E-05,-0.384739685,0.212285429,2.233125255,1.927518555
3,59.32557678,77.87397766,58.53007507,58.83092028,74.41483946,59.87292282,290.3835668,0.968433121,0.426653837,9.331080093,0.336310821,2.73E-05,-0.219222892,0.380450949,2.117734918,2.262509424
0,38.51416016,55.14453125,40.8200531,38.81417885,52.07595164,39.66032782,155.7504879,0.963755496,0.457779913,8.53354381,0.365764523,2.73E-05,-0.118840938,0.106939463,2.125612911,2.086999538
7,37.57096863,60.65992737,33.28819275,42.14553576,60.35046062,39.23723728,326.928802,0.939700945,0.428033088,9.345273797,0.338260578,2.74E-05,-0.016866822,-0.140400317,2.164017439,2.041758216
7,49.90740967,67.26083374,46.8757019,55.03187749,68.60934201,54.62547563,387.076807,0.950705927,0.437915489,9.357297422,0.352373156,2.75E-05,0.354800554,-0.314592102,2.268705764,2.149822497
7,49.18513489,65.77508545,43.54679871,50.80107497,64.53642708,46.49070671,367.7108333,0.945744662,0.435362804,9.209347957,0.35899859,2.75E-05,0.037236648,-0.332095376,2.118767135,2.121025658
2,48.37861633,61.6673584,43.87698364,45.44034571,57.1031159,41.33931948,173.7378226,0.967545089,0.459235396,8.156520083,0.381486908,2.77E-05,-0.001185761,-0.083919965,2.101449001,2.108505901
0,45.2855072,68.80555725,45.46046448,45.20944721,65.92828232,45.32041747,179.8433509,0.972521215,0.45428579,8.757260014,0.354131247,2.78E-05,0.136693858,-0.278906503,2.065644391,2.051808485
9,35.35974121,53.59213257,29.69888306,43.71777635,57.1082509,35.93100013,212.9348895,0.957861411,0.459717596,8.89324815,0.37082443,2.80E-05,-0.009112557,0.021248555,1.880652347,2.203827502
3,58.15242004,75.39285278,53.24868774,58.19493552,73.16351145,53.49283372,277.6390094,0.968293695,0.434435767,9.145992916,0.325840431,2.80E-05,-0.045963356,-0.067765417,2.040801231,1.811365204
2,65.35961914,80.40293884,58.57234192,61.89814322,75.59015094,55.69928998,157.4983988,0.983533582,0.476261249,8.032209392,0.386330247,2.82E-05,-0.033185733,-0.058676624,2.124453818,2.15153466
0,37.47288513,54.35333252,39.17182922,39.26958736,53.62351667,40.0074723,125.8736669,0.972144665,0.48702516,8.272962089,0.386530177,2.83E-05,0.039206634,-0.068339455,2.364048782,1.961690274
3,34.99832153,49.27018738,22.75363159,37.88470432,49.10471176,29.475829,76.86838043,0.979118895,0.541511503,7.801102152,0.397925768,2.83E-05,-0.156575219,0.109417768,1.939523723,1.920008134
2,61.84222412,80.1493988,54.44563293,59.16654255,75.94752621,52.14131598,182.1136007,0.980384677,0.466943013,8.256075871,0.370975872,2.83E-05,-0.005852206,-0.198556467,2.163879338,2.085585094
0,40.16381836,60.19529724,39.90658569,41.64471963,58.78755648,40.47729008,133.3592145,0.974624293,0.488016858,8.266018572,0.373689623,2.85E-05,0.083353231,-0.179028078,2.21979785,2.015927676
9,36.71691895,54.69981384,35.80513,46.3890939,61.12049814,44.99369536,224.1416993,0.962467636,0.469279395,8.79622235,0.390459893,2.85E-05,-0.100326238,-0.010900984,1.997305254,2.020724778
4,55.65107727,67.71430969,42.20063782,58.01865274,67.49925266,55.18230213,193.9433697,0.975150197,0.482360426,8.520850841,0.385228056,2.86E-05,0.502475013,0.567399164,2.271536781,2.222814811
1,61.10307312,83.01130676,61.87539673,64.76415139,84.31576684,68.90194197,155.6178108,0.986680683,0.504061163,8.432166723,0.396792087,2.86E-05,-0.289540104,-0.099633924,2.180299787,2.192660354
5,36.09104919,61.21972656,28.19424438,38.83837298,60.67732142,30.8166321,206.4861314,0.959242738,0.460064977,8.559578848,0.368748147,2.86E-05,-0.036799652,0.132578329,2.002882384,2.117548811
7,58.08914185,72.71253967,48.60360718,61.18815576,74.26871258,53.92369884,320.3422547,0.965279638,0.459622175,8.903080465,0.382146368,2.87E-05,-0.080831872,-0.392571366,2.094051557,2.311321921
0,41.98498535,56.87850952,41.1877594,46.53645934,59.68251507,46.33463352,180.5810871,0.969146128,0.477217582,8.651372698,0.381319577,2.87E-05,-0.134050649,-0.213590675,2.295036666,2.11702623
9,32.76094055,46.84634399,31.70159912,38.28170951,50.76538224,37.70067491,329.0842626,0.920024417,0.459406577,8.834338471,0.384680866,2.87E-05,0.050107,0.266746288,1.93873833,2.02420898
5,39.92674255,65.10873413,37.82177734,43.38129923,64.8636499,39.68829323,163.3226946,0.97319285,0.484247758,8.372723975,0.393126425,2.88E-05,-0.184134292,-0.186835222,2.252320553,2.178296732
7,38.19264221,59.83209229,36.2950592,43.03776682,61.9213339,41.8213756,297.6909531,0.948438616,0.468723811,8.69664086,0.394523629,2.88E-05,-0.041339581,-0.394243134,2.221189414,2.281802804
3,53.75352478,67.59150696,50.51098633,56.64698263,68.59465195,52.86312207,192.5557182,0.975826436,0.508433809,8.263545295,0.401332965,2.89E-05,0.19568334,0.328583214,1.798016962,2.175903639
1,36.03585815,48.78608704,33.47929382,40.50754914,50.68843774,37.4248808,191.07853,0.954386109,0.460789116,8.781688992,0.353388717,2.89E-05,0.274143287,-0.188446612,2.067564744,2.135670045
9,34.77249146,54.79225159,24.62989807,41.7996662,58.51328675,31.04161581,262.4774724,0.947216403,0.472774948,8.673733942,0.396804743,2.90E-05,-0.066773025,-0.165881632,2.036912098,2.054686233
0,49.79501343,68.87712097,53.03187561,51.27117158,68.8500317,54.41965048,149.017185,0.980491988,0.496093352,8.263007972,0.39186001,2.90E-05,-0.062508346,-0.027222665,2.073756017,2.131168375
5,50.79962158,67.43156433,41.49668884,52.77098941,67.69955076,44.64037467,248.299078,0.965977968,0.465041346,8.538971246,0.387674802,2.90E-05,-0.153878615,-0.11362055,2.002706184,2.125010683
9,38.54450989,60.93180847,31.72369385,44.15076214,63.20316342,35.59173265,262.4492812,0.954952717,0.467983506,8.711064744,0.392179285,2.90E-05,0.116062305,0.041925709,2.029467066,2.256442179
7,44.72291565,62.04434204,40.33557129,47.35035881,62.94647718,43.79605871,197.7902166,0.968360581,0.478275454,8.452181177,0.391588379,2.91E-05,0.062133095,-0.180639865,2.052203158,2.053860623
0,29.85914612,49.00796509,35.83053589,30.97866648,48.00645623,35.48709472,93.02214608,0.972628327,0.511470153,7.489990562,0.401526126,2.91E-05,-0.028883534,-0.257925544,2.138209917,2.177477167
9,44.48335266,66.0987854,41.67016602,49.31252194,68.23811639,45.04024932,218.0183915,0.969284603,0.473250855,8.648888777,0.383475618,2.92E-05,-0.088796323,-0.14006216,2.0063849,2.211432079
0,25.58778381,46.78526306,34.10890198,27.62466444,47.1374403,35.28292754,93.33708285,0.970421456,0.505140571,7.966784547,0.377363672,2.92E-05,0.141701075,-0.112816197,2.227604504,2.079467454
3,54.52342224,73.86422729,47.67759705,56.93269337,74.7936835,51.44476274,260.1713046,0.970609389,0.465544079,8.673407841,0.382222774,2.93E-05,-0.033637852,0.011551883,1.98607202,2.052398516
0,36.44493103,54.36096191,37.75827026,38.91414078,54.4130694,38.90027026,126.4244202,0.972192591,0.494603572,7.973950829,0.400964459,2.94E-05,-0.002294566,-0.155166168,2.128843256,2.074386745
0,30.16680908,46.4379425,36.9072876,33.67848245,48.67077359,39.62819925,101.2035933,0.972607479,0.506797687,8.071355145,0.389072902,2.94E-05,0.063463613,-0.293475076,2.279233685,2.100176481
0,33.36485291,51.14892578,40.33488464,36.01504308,52.10669333,42.40951659,179.4003622,0.957514895,0.484411227,8.263274851,0.388680713,2.94E-05,-0.08433262,-0.336010011,2.266137297,2.252927617
9,39.90023804,63.64094543,35.33572388,50.31254667,71.16254185,44.22454747,273.0309844,0.963875227,0.486292908,8.708742145,0.402568929,2.95E-05,-0.065819274,-0.281387102,2.217431951,2.09771333
7,51.58520508,69.16748047,41.1960144,62.20252967,76.96898886,53.84037018,556.4463763,0.942680355,0.469310965,8.988103262,0.397073281,2.95E-05,-0.221068939,-0.240773086,2.191288741,2.102622786
